ID Centro comercial,tipoCenCom,nom_CenCom,cod_postal
CNINMOPO9690.0,MERCADO PUBLICO,CONCENTRACION IXTLAHUACAN,9690.0
LOCSMOPO3100.0,MERCADO PUBLICO,LÁZARO CARDENAS,3100.0
MOCN39MOPO8000.0,MERCADO PUBLICO,MERCADO CONCENTRACION 389,8000.0
EONO38ZEDO22EOCLYYDESS9960.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO NUMERO 38 ZOQUE DEPARTAMENTO 2,9960.0
ZODESNJNDEANOOCO7969.0,OTRO CONGLOMERADO,ZOOLOGICO DE SAN JUAN DE ARAGON,7969.0
BAAAIAEOCLYYDESS9820.0,EDIFICIO COMERCIAL Y DE SERVICIOS,BODEGA AURRERA IZTAPALAPA,9820.0
COYYPACLSNNEEOCLYYDESS6050.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,6050.0
AREOCLYYDESS6700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,ARBAR,6700.0
PARNMOPO6060.0,MERCADO PUBLICO,PLAZA ROLDAN,6060.0
SNPAOOCO16090.0,OTRO CONGLOMERADO,SECCION PUEBLA,16090.0
SNXOOOCO16090.0,OTRO CONGLOMERADO,SECCION XOCHIMILCO,16090.0
PODELAFRMOPO16090.0,MERCADO PUBLICO,PALACIO DE LA FLOR,16090.0
TN22EOCLYYDESS6760.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TUXPAN 2,6760.0
nnnn16809.0,,,16809.0
MOC.DEROFO39MOPO8000.0,MERCADO PUBLICO,MERCADO C. DE RIO FRIO 389,8000.0
PRCOYYPACL16010.0,CENTRO Y PLAZA COMERCIAL,PLAZUR,16010.0
17OOCO6090.0,OTRO CONGLOMERADO,117,6090.0
MOMODESODOMOPO1130.0,MERCADO PUBLICO,MERCADO MOLINO DE SANTO DOMINGO,1130.0
MO99TAPOMZ46MOPO4200.0,MERCADO PUBLICO,MERCADO 9 TAXQUE?A PERIMETRO MZ 46,4200.0
PAVR53COYYPACL6020.0,CENTRO Y PLAZA COMERCIAL,PLAZA VICTOR 51-53,6020.0
MOSNFOCNMOPO4420.0,MERCADO PUBLICO,MERCADO SAN FRANCISCO CULHUACAN,4420.0
CLDEASDELACDDEMOCLDEAO9300.0,CENTRAL DE ABASTO,CENTRAL DE ABASTOS DE LA CIUDAD DE MÉXICO,9300.0
nnPEYYARCL4220.0,PASAJE Y ANDADOR COMERCIAL,,4220.0
"BRVADEZST,BROOPA16730.0","TIANGUIS, BAZAR O PULGA",BAZAR VENTA DE ZAPATOS,16730.0
nnnn7548.0,,,7548.0
MOPOSNFOCNMOPO4420.0,MERCADO PUBLICO,MERCADO PUBLICO SAN FRANCISCO CULHUACAN,4420.0
nnOOCO8930.0,OTRO CONGLOMERADO,,8930.0
77DEDEMOPO9180.0,MERCADO PUBLICO,7 DE DICIEMBRE,9180.0
DOUOQLMOPO9700.0,MERCADO PUBLICO,DESARROLLO URBANO QUETZALCOATL,9700.0
66DEJOMOPO9510.0,MERCADO PUBLICO,6 DE JULIO,9510.0
nnnn4808.0,,,4808.0
COYYPACLSNNECOYYPACL1250.0,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,1250.0
PAPECRCOYYPACL2300.0,CENTRO Y PLAZA COMERCIAL,PLAZA PRICE CENTER,2300.0
COCLPEFACOYYPACLnan,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PASAJE FERRERIA,
JNTO66OOCO3930.0,OTRO CONGLOMERADO,JUAN TINOCO 6,3930.0
PAOEOOCO9020.0,OTRO CONGLOMERADO,PLAZA ORIENTE,9020.0
PEOOCO4890.0,OTRO CONGLOMERADO,PASAJE,4890.0
PACLCACOYYPACL14330.0,CENTRO Y PLAZA COMERCIAL,PLAZA CRISTAL COAPA,14330.0
AAOOCO1060.0,OTRO CONGLOMERADO,ALTAVISTA,1060.0
SNÁLINOOCO1060.0,OTRO CONGLOMERADO,SAN ÁNGEL INN,1060.0
PAMDAOCOYYPACL9410.0,CENTRO Y PLAZA COMERCIAL,PLAZA MERCED ABASTO,9410.0
NOEOCLYYDESS6100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,NINGUNO,6100.0
GDSNFOCOYYPACL1729.0,CENTRO Y PLAZA COMERCIAL,GRAND SAN FRANCISCO,1729.0
12EOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,1812,
DOOOCO8310.0,OTRO CONGLOMERADO,DEPORTIVO,8310.0
TEBBEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE B,
EO16OOCOnan,OTRO CONGLOMERADO,EDIFICIO 16,
PNCCCOYYPACL6760.0,CENTRO Y PLAZA COMERCIAL,PABELLON CUAUHTEMOC,6760.0
PACLPOCOYYPACL11500.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL POLANCO,11500.0
SAFEOOCO5109.0,OTRO CONGLOMERADO,SANTA FE,5109.0
EO37COYYPACL5348.0,CENTRO Y PLAZA COMERCIAL,EDIFICIO 37,5348.0
COMOPO16036.0,MERCADO PUBLICO,CUEMANCO,16036.0
"HLASMLH,COMOOOCA11850.0","HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ANGELES MOCEL,11850.0
RONO88EOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RIO NILO 88,6500.0
EXCOYYPACL1180.0,CENTRO Y PLAZA COMERCIAL,EXIBIMEX,1180.0
DSEOCLYYDESS11590.0,EDIFICIO COMERCIAL Y DE SERVICIOS,DESCARTES,11590.0
EOCADNJNMLEOCLYYDESS6060.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO CASA DON JUAN MANUEL,6060.0
PARA22OOCO6600.0,OTRO CONGLOMERADO,PLAZA REFORMA 222,6600.0
SAFÉOOCO5348.0,OTRO CONGLOMERADO,SANTA FÉ,5348.0
PASOCOYYPACL11230.0,CENTRO Y PLAZA COMERCIAL,PLAZA SOTELO,11230.0
PADA95EOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA DAKOTA 95,3810.0
COCLDELACDCACOYYPACL6000.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL DE LA COMUNIDAD CHINA,6000.0
nnnn3890.0,,,3890.0
COYYPACLSNNECOYYPACL4100.0,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,4100.0
COCLMSCOYYPACL3800.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL METROPOLIS,3800.0
COCLVAVOCOYYPACL2300.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL VIA VALLEJO,2300.0
CNXOPOCOYYPACL3330.0,CENTRO Y PLAZA COMERCIAL,COYOACAN XOCO PUEBLO,3330.0
PAOEOOCO7420.0,OTRO CONGLOMERADO,PLAZA ORIENTE,7420.0
SACZMOOOCO9700.0,OTRO CONGLOMERADO,SANTA CRUZ MEYEHUALCO,9700.0
MOIGGOPAMAMOPO11870.0,MERCADO PUBLICO,MERCADO ING GONZALO PEÑA MANTEROLA-CARTAGENA,11870.0
MODETSYYRATOGSMOPO6200.0,MERCADO PUBLICO,MERCADO DE TELAS Y ROPA TEPITO GRANADITAS,6200.0
nnPEYYARCL14200.0,PASAJE Y ANDADOR COMERCIAL,,14200.0
MABSCOYYPACL7369.0,CENTRO Y PLAZA COMERCIAL,MULTIPLAZA BOSQUES,7369.0
ZAOOCO16739.0,OTRO CONGLOMERADO,ZAPATERIA,16739.0
COCLPOTNCOYYPACL14420.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PATIO TLALPAN,14420.0
PAASCOYYPACL9910.0,CENTRO Y PLAZA COMERCIAL,PLAZA ANTENAS,9910.0
PABACOYYPACL6350.0,CENTRO Y PLAZA COMERCIAL,PLAZA BUENAVISTA,6350.0
POSAFECOYYPACL5100.0,CENTRO Y PLAZA COMERCIAL,PATIO SANTA FE,5100.0
PAVOCOYYPACL2340.0,CENTRO Y PLAZA COMERCIAL,PLAZA VALLEJO,2340.0
CMBACOYYPACLnan,CENTRO Y PLAZA COMERCIAL,CETRAM BUENAVISTA,
PATNCRROCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,PLAZA TOWN CENTER ROSARIO,
FMBACOYYPACL6330.0,CENTRO Y PLAZA COMERCIAL,FORUM BUENAVISTA,6330.0
PNBSOOCO5100.0,OTRO CONGLOMERADO,PABELLÓN BOSQUES,5100.0
PKnnnan,,PARK,
PAZACOCOYYPACL9420.0,CENTRO Y PLAZA COMERCIAL,PLAZA ZENTRALIA CHURUBUSCO,9420.0
LSCOOOCO4800.0,OTRO CONGLOMERADO,LABORATORIOS CHOPO,4800.0
COCLPRCOYYPACL1900.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PERISUR,1900.0
PAAAFNHLCOYYPACL11520.0,CENTRO Y PLAZA COMERCIAL,PLAZA ANTARA FASHION HALL,11520.0
COCLSAFÉCOYYPACL1260.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL SANTA FÉ,1260.0
PEPOCOYYPACL11560.0,CENTRO Y PLAZA COMERCIAL,PASAJE POLANCO,11560.0
ILDELACXAO15520.0,AEROPUERTO,INTERNACIONAL DE LA CDMX,15520.0
TEMOAAISSR23PO66OOCOnan,OTRO CONGLOMERADO,TORRE MURANO AVENIDA INSURGENTES SUR 2453 PISO 6,
PACOPSEOCLYYDESS11700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA CARSO PALMAS,11700.0
XAEOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,XOLA,3100.0
PKPA11COYYPACL1210.0,CENTRO Y PLAZA COMERCIAL,PARK PLAZA 1,1210.0
EOCLYYDESSSNNEEOCLYYDESS11580.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,11580.0
HROOCO15620.0,OTRO CONGLOMERADO,HANGAR,15620.0
nnEOCLYYDESS1020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,1020.0
ILDELACDDEMOAOnan,AEROPUERTO,INTERNACIONAL DE LA CIUDAD DE MEXICO,
AMBOJZAO15620.0,AEROPUERTO,AICM BENITO JUAREZ,15620.0
COPODELARAnnnan,,CONDOMINIO PASEO DE LA REFORMA,
SYGNCOYYPACL15520.0,CENTRO Y PLAZA COMERCIAL,SKY GARDEN,15520.0
SOOOCO3100.0,OTRO CONGLOMERADO,SACRAMENTO,3100.0
SNNEEOCLYYDESS4470.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,4470.0
CO21EOCLYYDESS1010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO 261,1010.0
AOILLSNST1AOnan,AEROPUERTO,AEROPUERTO INTERNACIONAL LLEGADAS NACIONALES T1 ,
AOILDEMOT2AOnan,AEROPUERTO,AEROPUERTO INTERNACIONAL DE MEXICO T2 ,
ILVOZAIL6550.0,ZONA INDUSTRIAL,INDUSTRIAL VALLEJO,6550.0
TEPSnnnan,,TORRE PALMAS,
IAFCEOCLYYDESS6600.0,EDIFICIO COMERCIAL Y DE SERVICIOS,INMOBILIARIA FOC,6600.0
OECLCA9230.0,CENTRAL CAMIONERA,ORIENTE,9230.0
PAVOOOCO7710.0,OTRO CONGLOMERADO,PLAZA VALLEJO,7710.0
CLDECAVOPEYYARCL7700.0,PASAJE Y ANDADOR COMERCIAL,CENTRAL DE CARGA VALLEJO,7700.0
99OOCO7010.0,OTRO CONGLOMERADO,9,7010.0
CLDEASPECLCA1130.0,CENTRAL CAMIONERA,CENTRAL DE AUTOBUSES PONIENTE,1130.0
EOCLYYDESSSNNEEOCLYYDESS11650.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,11650.0
TSOOCO9225.0,OTRO CONGLOMERADO,TRANSPORTISTAS,9225.0
OOCOSNNEOOCO7070.0,OTRO CONGLOMERADO,OTRO CONGLOMERADO SIN NOMBRE,7070.0
CASNLOAOOOCO5410.0,OTRO CONGLOMERADO,COLONIA SAN LORENZO ACOPILCO,5410.0
OEOOCO9230.0,OTRO CONGLOMERADO,ORIENTE,9230.0
AAEOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,AVIANCA,6500.0
39EOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,39,
LZ20EOCLYYDESS11590.0,EDIFICIO COMERCIAL Y DE SERVICIOS,LEIBINITZ 20,11590.0
BOJÁRZnnnan,,BENITO JUÁ REZ,
AOILBOJZDELACDDEMOAOnan,AEROPUERTO,AEROPUERTO INTERNACIONAL BENITO JUAREZ DE LA CIUDAD DE MEXICO,
IACASADEC.EOCLYYDESS6100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,INMOBILIARIA CARREÑA SA DE CV.,6100.0
TELREOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE LOGAR,3100.0
TSOOCO9208.0,OTRO CONGLOMERADO,TRANSPORTISTAS,9208.0
COPSOOCO11000.0,OTRO CONGLOMERADO,CARSO PALMAS,11000.0
TEMEEOCLYYDESS11550.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE MOLIERE,11550.0
PASAOOCOnan,OTRO CONGLOMERADO,PLAZA SAMARA,
TOPECLCOYYPACL53390.0,CENTRO Y PLAZA COMERCIAL,TOREO PARQUE CENTRAL,53390.0
EOCLEOCLYYDESS7890.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL,7890.0
LATOCLCAnan,CENTRAL CAMIONERA,LA TAPO,
JRSOOOCO3500.0,OTRO CONGLOMERADO,JAVIER SORONDO,3500.0
WDTECECOYYPACL3810.0,CENTRO Y PLAZA COMERCIAL,WORLD TRADE CENTE,3810.0
EODEOSCLCA6700.0,CENTRAL CAMIONERA,EDIFICIO DE OFICINAS,6700.0
LA44MNCAnnnan,,LINEA 4 MARTIN CARRERA,
ILDELACDDEM.LACOANAO15620.0,AEROPUERTO,INTERNACIONAL DE LA CIUDAD DE MEXICO. LUFTHANSA CARGO ALMACEN,15620.0
nnnn8520.0,,,8520.0
DXEOCLYYDESS11510.0,EDIFICIO COMERCIAL Y DE SERVICIOS,DICEX,11510.0
DOAAEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,DEPARTAMENTO A,
EOLEEOCLYYDESS3200.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO LORRAINE,3200.0
OOCOSNNEOOCO7060.0,OTRO CONGLOMERADO,OTRO CONGLOMERADO SIN NOMBRE,7060.0
TN41EOCLYYDESS6760.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TUXPAN 41,6760.0
EORLEOCLYYDESS3020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO RAFAEL,3020.0
ZADETOFOOOCO2530.0,OTRO CONGLOMERADO,ZONA DE TRANSITO FERROVIARIO,2530.0
PEAOOOCO2120.0,OTRO CONGLOMERADO,PARQUE AZCAPOTZALCO,2120.0
CLDECATSOOCO9225.0,OTRO CONGLOMERADO,CENTRAL DE CARGA TRANSPORTOISTAS,9225.0
AOILCDDEMOAOnan,AEROPUERTO,AEROPUERTO INTERNACIONAL CIUDAD DE MEXICO,
CLDECATSOOCO9208.0,OTRO CONGLOMERADO,CENTRAL DE CARGA TRANSPORTOISTAS,9208.0
nnnn9836.0,,,9836.0
MOTAOOBAMOPO11800.0,MERCADO PUBLICO,MERCADO TACUBAYA O BECERRA,11800.0
GNCREOCLYYDESS1210.0,EDIFICIO COMERCIAL Y DE SERVICIOS,GERMAN CENTER,1210.0
TEWCEOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE WTC,3810.0
EOBAEOCLYYDESS6350.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO BUENAVISTA,6350.0
TEOAPOEOCLYYDESS11550.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE OMEGA POLANCO,11550.0
nnEOCLYYDESS3940.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3940.0
CAOOCO15520.0,OTRO CONGLOMERADO,COLONIA,15520.0
EOCLYYDESSSNNEEOCLYYDESS10400.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,10400.0
nnnn1551.0,,,1551.0
AOAACOISCSEOCLYYDESS14010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,ANEXO A COLEGIO INGENIEROS CIVILES,14010.0
WEWKEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,WE WORK,11000.0
ZCSAFEOOCO1210.0,OTRO CONGLOMERADO,ZEDEC SANTA FE,1210.0
TLCLDECAOECLCA9208.0,CENTRAL CAMIONERA,TERMINAL CENTRAL DE CARGA ORIENTE,9208.0
EOCLYYDESSSNNEEOCLYYDESS1210.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,1210.0
AOILDELACDDEMOBOJZAO15620.0,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MÉXICO BENITO JUÁREZ,15620.0
AMBOJZT1AO15520.0,AEROPUERTO,AICM BENITO JUÁREZ T-1,15520.0
"AAT,BROOPA11520.0","TIANGUIS, BAZAR O PULGA",ANTARA,11520.0
COYYPACLSNNECOYYPACL11590.0,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,11590.0
COIIEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO II,
CLDECAOOCO7700.0,OTRO CONGLOMERADO,CENTRAL DE CARGA,7700.0
EOSAFEEOCLYYDESS5420.0,EDIFICIO COMERCIAL Y DE SERVICIOS,ESPACIO SANTA FE,5420.0
nnnn15529.0,,,15529.0
SLRAEOCLYYDESS6600.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SUCURSAL REFORMA,6600.0
SLMCCOYYPACL3510.0,CENTRO Y PLAZA COMERCIAL,SUCURSAL MIXCOAC,3510.0
SLCNCOYYPACL4330.0,CENTRO Y PLAZA COMERCIAL,SUCURSAL COYOACAN,4330.0
SLLACOYYPACL7300.0,CENTRO Y PLAZA COMERCIAL,SUCURSAL LINDAVISTA,7300.0
SLINCOYYPACL1020.0,CENTRO Y PLAZA COMERCIAL,SUCURSAL INN,1020.0
BBEOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,B,3100.0
CLDEAODELACDDEMOCRIL9040.0,CORREDOR INDUSTRIAL,CENTRAL DE ABASTO DE LA CIUDAD DE MEXICO,9040.0
EOBACAEOCLYYDESS6760.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO BAJA CALIFORNIA,6760.0
EOSREOCLYYDESS1020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SUR,1020.0
AOBOJZAO15620.0,AEROPUERTO,AEROPUERTO BENITO JUAREZ,15620.0
nnnn2540.0,,,2540.0
ILCADEMODNVOCAAO15620.0,AEROPUERTO,INTERNACIONAL CIUDADA DE MEXICO DELEGACION VENUSTIANO CARRANZA,15620.0
PODELSPS45EOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PASEO DE LAS PALMAS 405,11000.0
CLDEASDELACDDEMOCLDEAOnan,CENTRAL DE ABASTO,CENTRAL DE ABASTOS DE LA CIUDAD DE MÉXICO,
CLDECAOEOOCO9208.0,OTRO CONGLOMERADO,CENTRAL DE CARGA ORIENTE,9208.0
NOOOCO11850.0,OTRO CONGLOMERADO,NINGUNO,11850.0
CSMSYYOSOOCO6700.0,OTRO CONGLOMERADO,CONSULTORIOS MEDICOS Y OFICINAS,6700.0
PEMSOOCO11800.0,OTRO CONGLOMERADO,PARQUE MORELOS,11800.0
TSASEOCLYYDESS5120.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRES ARCOS,5120.0
55EOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,505,11000.0
CLCAOOCLCA1140.0,CENTRAL CAMIONERA,CENTRAL CAMIONERA OBSERVATORIO,1140.0
OAEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,OMEGA,11000.0
EAnnnan,,ESPA,
WDTECREOCLYYDESS6100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,WORLD TRADE CENTER,6100.0
EOCLYYDESSSNNEEOCLYYDESS1770.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,1770.0
nnEOCLYYDESS3500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3500.0
nnnn1570.0,,,1570.0
OECLCA15990.0,CENTRAL CAMIONERA,ORIENTE,15990.0
PNEOCLYYDESS5110.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PANTALON,5110.0
TEBBEOCLYYDESS5120.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE B,5120.0
EO33EOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO 373,
nnEOCLYYDESS15520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,15520.0
TEPXEOCLYYDESS11300.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE PEMEX,11300.0
OOCOSNNEOOCO16700.0,OTRO CONGLOMERADO,OTRO CONGLOMERADO SIN NOMBRE,16700.0
SADEMD11OOCO6600.0,OTRO CONGLOMERADO,SISTEMA DE MOVILIDAD 1,6600.0
COELVOEOCLYYDESS2300.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CENTRO EMPRESARIAL VALLEJO,2300.0
TEEA11COYYPACL11000.0,CENTRO Y PLAZA COMERCIAL,TORRE ESMERALDA 11,11000.0
EODESOEOCLYYDESS3510.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO DE SERVICIO,3510.0
BOSNENOOCO2040.0,OTRO CONGLOMERADO,BARRIO SAN ESTEBAN,2040.0
POOOCO2530.0,OTRO CONGLOMERADO,PANTACO,2530.0
EOCLYYDESSSNNEEOCLYYDESS7700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,7700.0
ISSR80EOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,INSURGENTES SUR 800,3100.0
GSPADELSESEOCLYYDESS11300.0,EDIFICIO COMERCIAL Y DE SERVICIOS,GALERIAS PLAZA DE LAS ESTRELLAS,11300.0
PADSOOCO11700.0,OTRO CONGLOMERADO,PLAZA DURAZNOS,11700.0
RNDO13EOCLYYDESS11570.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RUBEN DARIO 13,11570.0
nnnn3424.0,,,3424.0
nnPEYYARCL14390.0,PASAJE Y ANDADOR COMERCIAL,,14390.0
nnOOCO14090.0,OTRO CONGLOMERADO,,14090.0
nnnn8430.0,,,8430.0
38EOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,328,
nnAOnan,AEROPUERTO,,
OOCOSNNEOOCO1710.0,OTRO CONGLOMERADO,OTRO CONGLOMERADO SIN NOMBRE,1710.0
AS15EOCLYYDESS6100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,AGUASCALIENTES 175,6100.0
SADETECOMOENLAMDnnnan,,SISTEMA DE TRANSPORTE COLECTIVO METRO ESTACIÓN LA MERCED,
MOnnnan,,METRO,
EOSAEOCLYYDESS15520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SINTRA,15520.0
nnCLCAnan,CENTRAL CAMIONERA,,
EONO11EOCLYYDESS1520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO NO 11,1520.0
AAnnnan,,AVIANCA,
EOCLYYDESSSNNEEOCLYYDESS10200.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,10200.0
KHMSCACOYYPACL5500.0,CENTRO Y PLAZA COMERCIAL,KENWORTH METROPOLITANOS CUAJIMALPA,5500.0
CLDECAVOCLCA7700.0,CENTRAL CAMIONERA,CENTRAL DE CARGA VALLEJO,7700.0
nnEOCLYYDESS3910.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3910.0
nnnn6706.0,,,6706.0
PEILPEIL14210.0,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL,14210.0
COPODELARAEOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO PASEO DE LA REFORMA,6500.0
TSZSOOCO4360.0,OTRO CONGLOMERADO,TRES ZAPOTES,4360.0
OOCOSNNEOOCO7370.0,OTRO CONGLOMERADO,OTRO CONGLOMERADO SIN NOMBRE,7370.0
CLDEAOSNNECLDEAOnan,CENTRAL DE ABASTO,CENTRAL DE ABASTO SIN NOMBRE,
PASNJUCOYYPACL5200.0,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JOSU,5200.0
CLTANEDDCLCA9208.0,CENTRAL CAMIONERA,CENTRAL TRANSPORTISTA NAVE D,9208.0
nnnn1082.0,,,1082.0
TL22AOnan,AEROPUERTO,TERMINAL 2,
CLDEASDETACLCA7750.0,CENTRAL CAMIONERA,CENTRAL DE AUTOBUSES DE TIJUANA,7750.0
AOILDELACDDEMOAO7970.0,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO,7970.0
EOCLYYDESSSNNEEOCLYYDESS5500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,5500.0
DS61EOCLYYDESS11700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,DURAZNOS 61,11700.0
CLDECAOECLCAnan,CENTRAL CAMIONERA,CENTRAL DE CARGA ORIENTE,
EOCLYYDESSSNNEEOCLYYDESS2040.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,2040.0
nnCLDEAO1110.0,CENTRAL DE ABASTO,,1110.0
nnEOCLYYDESS14324.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14324.0
POSRMOPO11000.0,MERCADO PUBLICO,PRADO SUR,11000.0
OOCOSNNEOOCO1600.0,OTRO CONGLOMERADO,OTRO CONGLOMERADO SIN NOMBRE,1600.0
OOCOSNNEOOCO11700.0,OTRO CONGLOMERADO,OTRO CONGLOMERADO SIN NOMBRE,11700.0
PECCOOCO9500.0,OTRO CONGLOMERADO,PARQUE CUITLAHUAC,9500.0
FEnnnan,,FERROVALLE,
TEBSOOCO9310.0,OTRO CONGLOMERADO,THE BIBMS,9310.0
TEPAEOCLYYDESS11550.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE PRISMA,11550.0
CAOOCO3410.0,OTRO CONGLOMERADO,CASTILLA,3410.0
AOSNNEAO15620.0,AEROPUERTO,AEROPUERTO SIN NOMBRE,15620.0
COYYPACLSNNECOYYPACL1020.0,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,1020.0
CLRAEOCLYYDESS6600.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CAPITAL REFORMA,6600.0
ZADEASAO15620.0,AEROPUERTO,ZONA DE ADUANAS,15620.0
PASAEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA SAMARA,
